"","user_id","activity_date","product_group","n_purchases","gold_spend"
"22900",301810,2024-03-14,"Weapon",5,25
"22901",274009,2024-03-14,"Weapon",2,10
"22902",292230,2024-03-14,"Weapon",2,97
"22903",290504,2024-03-14,"Weapon",10,76
"22904",309314,2024-03-14,"Weapon",3,15
"22905",280394,2024-03-14,"Weapon",4,34
"22906",277437,2024-03-14,"Weapon",6,35
"22907",299388,2024-03-14,"Boost",1,100
"22908",305548,2024-03-14,"Weapon",1,15
"22909",300043,2024-03-14,"Weapon",1,6
"22910",297157,2024-04-19,"Weapon",5,21
"22911",278878,2024-04-19,"Weapon",1,49
"22912",296671,2024-04-19,"Weapon",2,24
"22913",308593,2024-04-19,"Boost",2,98
"22914",273427,2024-04-19,"Boost",2,4
"22915",287334,2024-04-19,"Weapon",3,40
"22916",275268,2024-04-19,"Weapon",3,28
"22917",293037,2024-04-19,"Weapon",1,48
"22918",279354,2024-04-19,"Weapon",4,51
"22919",283886,2024-04-19,"Boost",2,200
"22920",278959,2024-04-19,"Weapon",1,5
"22921",286716,2024-04-19,"Weapon",1,14
"22922",283544,2024-04-19,"Weapon",1,15
"22923",276237,2024-04-19,"Boost",1,100
"22924",276937,2024-04-19,"Weapon",1,15
"22925",282454,2024-03-03,"Weapon",4,32
"22926",280497,2024-03-03,"Weapon",2,36
"22927",291449,2024-03-03,"Weapon",4,59
"22928",277088,2024-03-03,"Weapon",3,45
"22929",300500,2024-03-03,"Weapon",2,30
"22930",275348,2024-03-03,"Weapon",1,4
"22931",273114,2024-03-03,"Weapon",6,50
"22932",273779,2024-03-03,"Weapon",3,45
"22933",302714,2024-03-03,"Boost",1,100
"22934",289660,2024-03-03,"Weapon",3,15
"22935",276424,2024-03-03,"Weapon",1,5
"22936",273580,2024-03-03,"Boost",1,50
"22937",290470,2024-03-03,"Weapon",1,5
"22938",288801,2024-03-03,"Weapon",3,45
"22939",301309,2024-04-20,"Weapon",1,15
"22940",284752,2024-04-20,"Weapon",5,25
"22941",280604,2024-04-20,"Boost",1,85
"22942",288943,2024-04-20,"Weapon",1,5
"22943",292370,2024-04-20,"Weapon",2,27
"22944",295056,2024-04-20,"Weapon",2,27
"22945",293711,2024-04-20,"Weapon",1,15
"22946",301996,2024-04-20,"Weapon",1,15
"22947",290837,2024-04-20,"Weapon",2,21
"22948",303227,2024-04-20,"Weapon",2,17
"22949",277916,2024-04-20,"Weapon",2,18
"22950",285225,2024-04-20,"Weapon",1,15
"22951",293140,2024-03-26,"Boost",3,5
"22952",288756,2024-03-26,"Boost",2,6
"22953",272136,2024-03-26,"Boost",1,100
"22954",301283,2024-03-26,"Weapon",2,26
"22955",302904,2024-03-26,"Weapon",2,21
"22956",292474,2024-03-26,"Weapon",6,30
"22957",292544,2024-03-26,"Weapon",1,59
"22958",288289,2024-03-26,"Weapon",3,15
"22959",284508,2024-03-26,"Weapon",7,47
"22960",287759,2024-03-26,"Weapon",2,17
"22961",288372,2024-03-26,"Boost",1,100
"22962",290918,2024-03-26,"Weapon",3,36
"22963",302654,2024-03-26,"Boost",1,49
"22964",293855,2024-03-26,"Weapon",1,5
"22965",303207,2024-03-06,"Weapon",1,15
"22966",277291,2024-03-06,"Weapon",2,23
"22967",293769,2024-03-06,"Weapon",1,5
"22968",302050,2024-03-06,"Weapon",3,15
"22969",298292,2024-03-06,"Weapon",4,28
"22970",301467,2024-03-06,"Weapon",2,9
"22971",283193,2024-03-25,"Weapon",5,35
"22972",274529,2024-03-25,"Boost",1,149
"22973",284447,2024-03-25,"Weapon",5,68
"22974",292343,2024-03-25,"Weapon",1,15
"22975",290298,2024-03-25,"Weapon",1,5
"22976",300138,2024-03-25,"Weapon",2,11
"22977",293480,2024-03-25,"Weapon",2,19
"22978",278861,2024-03-25,"Weapon",1,33
"22979",295085,2024-03-25,"Weapon",5,5
"22980",295703,2024-03-25,"Weapon",1,5
"22981",298147,2024-03-25,"Weapon",1,241
"22982",298729,2024-03-17,"Weapon",3,16
"22983",274684,2024-03-17,"Weapon",4,53
"22984",291154,2024-03-17,"Weapon",6,50
"22985",286547,2024-03-17,"Weapon",4,20
"22986",279221,2024-03-17,"Weapon",6,30
"22987",306954,2024-03-17,"Weapon",4,50
"22988",290853,2024-03-17,"Weapon",4,60
"22989",305725,2024-03-17,"Weapon",10,94
"22990",299942,2024-03-17,"Weapon",2,30
"22991",285975,2024-03-17,"Weapon",3,58
"22992",284612,2024-03-17,"Weapon",5,24
"22993",307182,2024-03-17,"Weapon",1,15
"22994",281332,2024-03-17,"Weapon",1,2
"22995",285078,2024-03-17,"Weapon",2,43
"22996",275580,2024-03-17,"Weapon",2,7
"22997",279884,2024-03-17,"Weapon",1,5
"22998",290653,2024-03-17,"Weapon",1,3
"22999",297470,2024-04-24,"Weapon",3,29
"23000",284909,2024-04-24,"Weapon",1,12
"23001",294606,2024-04-24,"Weapon",4,63
"23002",276472,2024-04-24,"Weapon",1,5
"23003",306890,2024-04-24,"Weapon",6,575
"23004",299077,2024-04-24,"Weapon",1,1
"23005",301622,2024-04-24,"Weapon",1,11
"23006",306810,2024-04-24,"Weapon",1,14
"23007",279898,2024-04-24,"Weapon",1,15
"23008",280998,2024-03-09,"Weapon",5,75
"23009",277327,2024-03-09,"Weapon",6,30
"23010",278118,2024-03-09,"Weapon",2,8
"23011",304476,2024-03-09,"Weapon",3,15
"23012",290900,2024-03-09,"Weapon",1,5
"23013",279788,2024-03-09,"Weapon",4,35
"23014",295690,2024-03-09,"Weapon",1,5
"23015",287429,2024-03-09,"Weapon",2,31
"23016",295550,2024-03-09,"Weapon",1,32
"23017",294597,2024-03-09,"Weapon",1,14
"23018",288301,2024-03-09,"Weapon",1,10
"23019",308902,2024-03-09,"Weapon",1,15
"23020",283308,2024-03-09,"Weapon",1,5
"23021",304051,2024-03-04,"Weapon",17,467
"23022",285924,2024-03-04,"Weapon",3,45
"23023",280124,2024-03-04,"Weapon",1,1
"23024",284614,2024-03-04,"Weapon",5,64
"23025",301024,2024-03-04,"Weapon",2,20
"23026",276982,2024-03-04,"Weapon",1,5
"23027",290032,2024-03-04,"Weapon",1,15
"23028",283448,2024-03-04,"Gear",1,1400
"23029",286696,2024-03-04,"Weapon",1,4
"23030",305997,2024-03-04,"Boost",1,100
"23031",278878,2024-04-29,"Weapon",5,52
"23032",294671,2024-04-29,"Weapon",5,26
"23033",293131,2024-04-29,"Boost",2,200
"23034",301332,2024-04-29,"Weapon",2,53
"23035",288438,2024-04-29,"Weapon",1,31
"23036",289786,2024-04-29,"Boost",1,3
"23037",274345,2024-04-14,"Weapon",7,7
"23038",284064,2024-04-14,"Weapon",8,55
"23039",283663,2024-04-14,"Weapon",5,67
"23040",272189,2024-04-14,"Weapon",6,2779
"23041",299270,2024-04-14,"Weapon",1,45
"23042",289973,2024-04-14,"Weapon",3,36
"23043",285024,2024-04-14,"Weapon",1,5
"23044",279399,2024-03-14,"Weapon",1,15
"23045",278916,2024-03-14,"Weapon",2,30
"23046",272571,2024-03-14,"Weapon",1,1
"23047",280085,2024-03-14,"Weapon",1,4
"23048",293552,2024-04-19,"Weapon",5,25
"23049",291521,2024-04-19,"Weapon",5,43
"23050",300367,2024-04-19,"Weapon",5,25
"23051",291645,2024-04-19,"Weapon",7,21
"23052",306891,2024-04-19,"Weapon",1,10
"23053",292067,2024-04-19,"Weapon",4,47
"23054",276151,2024-04-19,"Weapon",2,25
"23055",283871,2024-04-19,"Weapon",3,39
"23056",290429,2024-04-19,"Weapon",1,7
"23057",280457,2024-04-19,"Weapon",3,30
"23058",306472,2024-04-19,"Weapon",1,5
"23059",285793,2024-04-19,"Boost",2,6
"23060",280389,2024-04-19,"Weapon",2,19
"23061",297570,2024-04-19,"Weapon",1,12
"23062",292919,2024-03-03,"Weapon",3,22
"23063",292916,2024-03-03,"Weapon",1,5
"23064",288097,2024-03-03,"Weapon",9,74
"23065",295075,2024-03-03,"Weapon",3,14
"23066",307873,2024-03-03,"Weapon",3,22
"23067",294235,2024-03-03,"Weapon",2,30
"23068",289203,2024-03-03,"Boost",1,1
"23069",308551,2024-03-03,"Gear",1,1215
"23070",301024,2024-03-03,"Weapon",4,20
"23071",284391,2024-03-03,"Weapon",1,15
"23072",304241,2024-04-20,"Weapon",1,7
"23073",283407,2024-04-20,"Weapon",1,2
"23074",288031,2024-04-20,"Weapon",1,15
"23075",308471,2024-04-20,"Weapon",2,3
"23076",277705,2024-04-20,"Weapon",7,78
"23077",283603,2024-04-20,"Weapon",2,10
"23078",272928,2024-04-20,"Boost",1,100
"23079",276398,2024-04-20,"Weapon",5,68
"23080",280626,2024-04-20,"Boost",1,22
"23081",307163,2024-03-26,"Weapon",5,54
"23082",292427,2024-03-26,"Boost",2,200
"23083",301931,2024-03-26,"Boost",2,128
"23084",274007,2024-03-26,"Boost",1,100
"23085",277317,2024-03-26,"Weapon",5,20
"23086",301704,2024-03-26,"Boost",6,385
"23087",296164,2024-03-26,"Weapon",5,25
"23088",292103,2024-03-26,"Weapon",1,15
"23089",305835,2024-03-26,"Weapon",1,15
"23090",288390,2024-03-26,"Weapon",1,5
"23091",296405,2024-03-26,"Weapon",1,4
"23092",299496,2024-03-26,"Boost",3,300
"23093",295789,2024-03-26,"Weapon",1,7
"23094",283677,2024-03-26,"Weapon",1,6
"23095",275886,2024-03-26,"Weapon",1,50
"23096",282898,2024-03-06,"Weapon",2,30
"23097",304979,2024-03-06,"Weapon",3,45
"23098",282959,2024-03-06,"Weapon",2,30
"23099",300166,2024-03-06,"Weapon",5,64
"23100",308371,2024-03-06,"Weapon",2,21
"23101",303543,2024-03-06,"Weapon",4,54
"23102",304646,2024-03-06,"Boost",1,100
"23103",307447,2024-03-06,"Weapon",1,15
"23104",279305,2024-03-06,"Weapon",2,10
"23105",275918,2024-03-25,"Weapon",1,15
"23106",280764,2024-03-25,"Weapon",2,24
"23107",290136,2024-03-25,"Weapon",1,6
"23108",285479,2024-03-25,"Weapon",5,72
"23109",284906,2024-03-25,"Weapon",4,31
"23110",292354,2024-03-25,"Weapon",5,25
"23111",286449,2024-03-25,"Weapon",1,10
"23112",290090,2024-03-25,"Weapon",1,11
"23113",276066,2024-03-25,"Weapon",1,10
"23114",290187,2024-03-25,"Weapon",2,10
"23115",278449,2024-03-17,"Weapon",1,15
"23116",278816,2024-03-17,"Boost",1,49
"23117",303091,2024-03-17,"Weapon",1,15
"23118",272346,2024-03-17,"Boost",4,400
"23119",281950,2024-03-17,"Weapon",1,13
"23120",275852,2024-03-17,"Boost",1,100
"23121",284941,2024-03-17,"Weapon",6,73
"23122",307181,2024-03-17,"Weapon",4,36
"23123",282932,2024-03-17,"Weapon",2,16
"23124",302668,2024-03-17,"Weapon",5,24
"23125",293577,2024-03-17,"Weapon",1,26
"23126",286823,2024-03-17,"Weapon",2,24
"23127",282069,2024-03-17,"Weapon",1,15
"23128",282221,2024-03-17,"Weapon",2,19
"23129",289220,2024-03-17,"Weapon",1,9
"23130",292789,2024-03-17,"Weapon",1,14
"23131",272228,2024-03-17,"Weapon",1,2
"23132",306661,2024-04-24,"Weapon",8,79
"23133",278878,2024-04-24,"Weapon",2,23
"23134",283097,2024-04-24,"Weapon",12,37
"23135",306796,2024-04-24,"Weapon",10,79
"23136",293153,2024-04-24,"Weapon",1,21
"23137",304211,2024-04-24,"Weapon",1,9
"23138",292800,2024-04-24,"Weapon",1,41
"23139",275470,2024-04-24,"Weapon",3,20
"23140",287336,2024-04-24,"Weapon",1,9
"23141",287380,2024-04-24,"Weapon",1,13
"23142",286360,2024-04-24,"Weapon",1,96
"23143",299946,2024-04-24,"Weapon",2,22
"23144",287347,2024-03-09,"Weapon",1,9
"23145",278197,2024-03-09,"Weapon",3,45
"23146",285647,2024-03-09,"Weapon",6,30
"23147",297124,2024-03-09,"Weapon",5,25
"23148",294985,2024-03-09,"Weapon",2,10
"23149",308067,2024-03-09,"Weapon",2,27
"23150",304373,2024-03-09,"Weapon",1,36
"23151",293079,2024-03-09,"Weapon",1,99
"23152",273435,2024-03-09,"Weapon",1,15
"23153",291224,2024-03-09,"Weapon",1,2
"23154",309258,2024-03-04,"Boost",2,51
"23155",272465,2024-03-04,"Weapon",5,23
"23156",283223,2024-03-04,"Weapon",6,161
"23157",303238,2024-03-04,"Boost",3,300
"23158",297912,2024-03-04,"Weapon",6,38
"23159",272173,2024-03-04,"Weapon",3,39
"23160",275758,2024-03-04,"Weapon",2,27
"23161",290224,2024-03-04,"Boost",1,79
"23162",278597,2024-03-04,"Weapon",1,15
"23163",293184,2024-03-04,"Weapon",1,7
"23164",302100,2024-03-04,"Weapon",1,5
"23165",283097,2024-04-29,"Weapon",12,15
"23166",279992,2024-04-29,"Boost",1,100
"23167",299776,2024-04-29,"Weapon",1,37
"23168",303928,2024-04-14,"Boost",4,22
"23169",272373,2024-04-14,"Weapon",1,5
"23170",304936,2024-04-14,"Boost",3,300
"23171",295769,2024-04-14,"Weapon",1,12
"23172",300944,2024-04-14,"Weapon",1,32
"23173",302251,2024-04-14,"Boost",1,100
"23174",280011,2024-04-14,"Weapon",1,444
"23175",308977,2024-04-14,"Weapon",2,4
"23176",299308,2024-04-14,"Weapon",4,53
"23177",297110,2024-04-14,"Weapon",1,8
"23178",293919,2024-04-14,"Weapon",2,10
"23179",294675,2024-04-14,"Boost",1,99
"23180",308340,2024-04-14,"Weapon",1,29
"23181",304422,2024-04-16,"Weapon",6,30
"23182",282475,2024-04-16,"Weapon",4,60
"23183",290437,2024-04-16,"Weapon",3,15
"23184",281057,2024-04-16,"Weapon",3,30
"23185",274778,2024-04-16,"Weapon",3,15
"23186",302168,2024-04-16,"Weapon",1,7
"23187",281741,2024-04-17,"Boost",1,100
"23188",306847,2024-04-17,"Weapon",2,27
"23189",289987,2024-04-17,"Weapon",1,5
"23190",289435,2024-04-17,"Weapon",2,30
"23191",305272,2024-04-17,"Weapon",2,30
"23192",281383,2024-04-17,"Weapon",1,12
"23193",290403,2024-04-17,"Weapon",4,23
"23194",288883,2024-04-17,"Weapon",4,21
"23195",292561,2024-04-17,"Weapon",2,27
"23196",286548,2024-04-17,"Weapon",2,10
"23197",308141,2024-04-17,"Weapon",1,9
"23198",304169,2024-04-17,"Weapon",1,7
"23199",307694,2024-04-17,"Weapon",1,8
"23200",298532,2024-03-28,"Weapon",3,15
"23201",288270,2024-03-28,"Weapon",1,13
"23202",280804,2024-03-28,"Boost",7,1619
"23203",306555,2024-03-28,"Weapon",1,15
"23204",283627,2024-03-28,"Weapon",2,23
"23205",284654,2024-03-28,"Boost",1,100
"23206",299058,2024-03-28,"Weapon",4,16
"23207",303199,2024-03-28,"Weapon",7,54
"23208",282380,2024-03-28,"Weapon",3,39
"23209",301660,2024-03-28,"Weapon",1,4
"23210",276863,2024-03-28,"Weapon",1,5
"23211",300987,2024-03-28,"Boost",1,100
"23212",291900,2024-03-28,"Weapon",1,5
"23213",282942,2024-03-28,"Weapon",2,10
"23214",273563,2024-03-28,"Weapon",2,6
"23215",291977,2024-03-28,"Weapon",2,10
"23216",273316,2024-03-28,"Weapon",1,1
"23217",276133,2024-03-28,"Weapon",2,10
"23218",295782,2024-03-28,"Weapon",1,11
"23219",300384,2024-03-28,"Weapon",1,12
"23220",275630,2024-03-05,"Boost",1,49
"23221",273501,2024-03-05,"Weapon",2,6
"23222",273407,2024-03-05,"Weapon",1,5
"23223",304811,2024-03-05,"Weapon",4,20
"23224",302254,2024-03-05,"Weapon",3,15
"23225",290105,2024-03-05,"Weapon",5,22
"23226",302148,2024-03-05,"Weapon",3,24
"23227",302454,2024-03-05,"Weapon",3,12
"23228",292342,2024-03-05,"Weapon",1,7
"23229",284363,2024-03-18,"Weapon",2,22
"23230",272728,2024-03-18,"Weapon",5,25
"23231",284903,2024-03-18,"Weapon",1,14
"23232",272429,2024-03-18,"Weapon",5,75
"23233",292220,2024-03-18,"Weapon",2,30
"23234",293903,2024-03-18,"Gear",1,2100
"23235",273115,2024-03-18,"Weapon",1,14
"23236",300163,2024-03-18,"Weapon",1,4
"23237",296404,2024-03-18,"Weapon",2,22
"23238",306326,2024-04-05,"Weapon",1,11
"23239",309157,2024-04-05,"Boost",4,111
"23240",305056,2024-04-05,"Weapon",6,30
"23241",298157,2024-04-05,"Weapon",1,15
"23242",295942,2024-04-05,"Weapon",1,15
"23243",307564,2024-04-05,"Weapon",1,5
"23244",305617,2024-04-05,"Weapon",1,5
"23245",286846,2024-04-05,"Weapon",1,50
"23246",272628,2024-03-10,"Weapon",9,53
"23247",284679,2024-03-10,"Weapon",5,25
"23248",297316,2024-03-10,"Weapon",2,56
"23249",291380,2024-03-10,"Weapon",3,31
"23250",290489,2024-03-10,"Weapon",2,18
"23251",276384,2024-03-10,"Weapon",2,30
"23252",300304,2024-03-10,"Weapon",1,2
"23253",301058,2024-03-10,"Weapon",1,27
"23254",291186,2024-03-10,"Weapon",9,111
"23255",276278,2024-03-10,"Weapon",1,12
"23256",308067,2024-03-10,"Weapon",1,4
"23257",301927,2024-04-11,"Weapon",5,81
"23258",308713,2024-04-11,"Weapon",4,10
"23259",282948,2024-04-11,"Weapon",3,40
"23260",273130,2024-04-11,"Weapon",4,17
"23261",295634,2024-04-11,"Weapon",2,5
"23262",295396,2024-04-11,"Weapon",3,43
"23263",294113,2024-04-11,"Weapon",5,57
"23264",288745,2024-04-11,"Weapon",1,15
"23265",287472,2024-04-11,"Weapon",2,7
"23266",287687,2024-03-02,"Weapon",3,14
"23267",279432,2024-03-02,"Weapon",8,111
"23268",298244,2024-03-02,"Boost",3,11
"23269",284421,2024-03-02,"Boost",3,11
"23270",286114,2024-03-02,"Weapon",1,13
"23271",272573,2024-03-02,"Weapon",5,23
"23272",299946,2024-04-28,"Weapon",2,27
"23273",298760,2024-04-28,"Weapon",1,8
"23274",276476,2024-04-28,"Weapon",2,51
"23275",301358,2024-04-28,"Weapon",1,44
"23276",294045,2024-04-28,"Boost",1,49
"23277",275773,2024-03-14,"Boost",2,200
"23278",307487,2024-03-14,"Weapon",1,5
"23279",282713,2024-03-14,"Weapon",5,58
"23280",298192,2024-03-14,"Weapon",1,14
"23281",273814,2024-03-14,"Weapon",7,98
"23282",297924,2024-03-14,"Weapon",3,13
"23283",294856,2024-03-14,"Weapon",1,5
"23284",273912,2024-03-14,"Weapon",1,3
"23285",307542,2024-03-14,"Weapon",1,15
"23286",302394,2024-04-19,"Weapon",6,30
"23287",289530,2024-04-19,"Weapon",2,2
"23288",282956,2024-04-19,"Weapon",4,40
"23289",290025,2024-04-19,"Weapon",7,72
"23290",307208,2024-04-19,"Boost",3,151
"23291",300848,2024-04-19,"Weapon",1,6
"23292",286724,2024-04-19,"Weapon",4,59
"23293",299090,2024-04-19,"Boost",1,199
"23294",274152,2024-04-19,"Weapon",2,30
"23295",291393,2024-04-19,"Boost",2,118
"23296",303047,2024-04-19,"Weapon",1,2
"23297",295917,2024-04-19,"Weapon",2,10
"23298",292281,2024-04-19,"Weapon",1,8
"23299",290441,2024-03-03,"Weapon",5,25
"23300",284963,2024-03-03,"Weapon",1,15
"23301",274947,2024-03-03,"Weapon",1,70
"23302",291518,2024-03-03,"Weapon",3,43
"23303",278304,2024-03-03,"Weapon",1,15
"23304",289695,2024-03-03,"Weapon",2,7
"23305",284331,2024-03-03,"Weapon",2,10
"23306",282716,2024-03-03,"Weapon",1,4
"23307",300183,2024-03-03,"Weapon",4,535
"23308",290877,2024-03-03,"Boost",1,2
"23309",279739,2024-03-03,"Boost",1,100
"23310",307789,2024-04-20,"Weapon",7,65
"23311",286655,2024-04-20,"Weapon",4,20
"23312",297902,2024-04-20,"Boost",1,96
"23313",300428,2024-04-20,"Weapon",2,14
"23314",281777,2024-04-20,"Boost",6,600
"23315",285227,2024-04-20,"Weapon",2,23
"23316",273696,2024-04-20,"Weapon",3,74
"23317",286872,2024-04-20,"Weapon",4,16
"23318",273881,2024-04-20,"Weapon",2,14
"23319",283474,2024-04-20,"Weapon",3,15
"23320",306779,2024-04-20,"Weapon",8,76
"23321",304435,2024-04-20,"Weapon",1,33
"23322",291217,2024-04-20,"Weapon",1,50
"23323",300082,2024-04-20,"Weapon",1,43
"23324",303661,2024-04-20,"Weapon",1,36
"23325",305970,2024-03-26,"Weapon",3,25
"23326",304864,2024-03-26,"Weapon",1,15
"23327",296499,2024-03-26,"Weapon",3,15
"23328",286261,2024-03-26,"Weapon",1,15
"23329",276852,2024-03-26,"Weapon",1,12
"23330",291501,2024-03-26,"Weapon",1,5
"23331",306932,2024-03-26,"Weapon",1,5
"23332",279423,2024-03-26,"Weapon",3,11
"23333",296664,2024-03-26,"Weapon",1,11
"23334",275562,2024-03-26,"Weapon",1,5
"23335",308603,2024-03-26,"Weapon",1,5
"23336",280280,2024-03-06,"Weapon",1,15
"23337",274638,2024-03-06,"Weapon",4,60
"23338",274148,2024-03-06,"Weapon",1,22
"23339",308644,2024-03-06,"Weapon",1,13
"23340",295373,2024-03-06,"Weapon",3,44
"23341",302308,2024-03-06,"Weapon",17,226
"23342",294168,2024-03-06,"Weapon",1,2
"23343",287665,2024-03-06,"Weapon",4,20
"23344",304584,2024-03-06,"Weapon",3,26
"23345",277311,2024-03-06,"Weapon",1,6
"23346",274463,2024-03-06,"Weapon",4,54
"23347",273288,2024-03-06,"Weapon",1,2
"23348",274626,2024-03-06,"Weapon",2,30
"23349",296442,2024-03-25,"Weapon",6,30
"23350",286253,2024-03-25,"Boost",15,1500
"23351",273265,2024-03-25,"Weapon",7,55
"23352",285986,2024-03-25,"Weapon",2,16
"23353",272281,2024-03-25,"Weapon",2,20
"23354",281487,2024-03-25,"Weapon",4,17
"23355",305008,2024-03-25,"Weapon",7,85
"23356",305479,2024-03-25,"Weapon",6,6
"23357",300594,2024-03-25,"Weapon",1,15
"23358",275946,2024-03-25,"Weapon",4,48
"23359",299115,2024-03-25,"Weapon",2,30
"23360",296664,2024-03-25,"Gear",1,427
"23361",284661,2024-03-25,"Weapon",1,15
"23362",299211,2024-03-25,"Gear",1,800
"23363",304043,2024-03-25,"Weapon",2,30
"23364",273124,2024-03-17,"Weapon",2,30
"23365",272818,2024-03-17,"Weapon",5,24
"23366",295035,2024-03-17,"Weapon",1,24
"23367",296280,2024-03-17,"Weapon",3,15
"23368",295623,2024-03-17,"Boost",1,99
"23369",305347,2024-03-17,"Weapon",4,53
"23370",306476,2024-03-17,"Weapon",1,10
"23371",302104,2024-03-17,"Weapon",1,5
"23372",277525,2024-03-17,"Gear",1,3240
"23373",290199,2024-03-17,"Boost",6,22
"23374",295521,2024-03-17,"Weapon",2,20
"23375",297924,2024-03-17,"Weapon",1,15
"23376",276752,2024-03-17,"Weapon",1,12
"23377",301424,2024-04-24,"Weapon",2,25
"23378",273689,2024-04-24,"Boost",2,6
"23379",283491,2024-04-24,"Weapon",1,5
"23380",280069,2024-04-24,"Weapon",1,50
"23381",295950,2024-04-24,"Weapon",2,30
"23382",296979,2024-04-24,"Weapon",1,50
"23383",291001,2024-03-09,"Weapon",4,32
"23384",298095,2024-03-09,"Weapon",1,28
"23385",305442,2024-03-09,"Weapon",5,25
"23386",273325,2024-03-09,"Boost",3,11
"23387",300157,2024-03-09,"Weapon",4,30
"23388",280602,2024-03-09,"Weapon",4,20
"23389",298135,2024-03-09,"Weapon",1,4
"23390",291639,2024-03-09,"Weapon",1,15
"23391",282638,2024-03-09,"Weapon",1,5
"23392",280664,2024-03-09,"Weapon",1,14
"23393",295613,2024-03-04,"Weapon",5,61
"23394",303295,2024-03-04,"Weapon",1,15
"23395",306143,2024-03-04,"Weapon",4,33
"23396",287902,2024-03-04,"Weapon",12,35
"23397",304088,2024-03-04,"Boost",1,100
"23398",300045,2024-03-04,"Weapon",3,34
"23399",305583,2024-03-04,"Weapon",1,5
"23400",292736,2024-03-04,"Weapon",7,35
"23401",276356,2024-03-04,"Weapon",1,12
"23402",290954,2024-03-04,"Weapon",1,15
"23403",301559,2024-03-04,"Weapon",2,6
"23404",277402,2024-03-04,"Weapon",1,11
"23405",303761,2024-03-04,"Weapon",1,14
"23406",299283,2024-04-29,"Weapon",1,6
"23407",306643,2024-04-29,"Weapon",1,34
"23408",308497,2024-04-29,"Boost",2,98
"23409",297947,2024-04-14,"Weapon",4,20
"23410",295866,2024-04-14,"Weapon",5,77
"23411",274560,2024-04-14,"Weapon",1,5
"23412",277538,2024-04-14,"Weapon",5,34
"23413",283535,2024-04-14,"Boost",2,7
"23414",293168,2024-04-11,"Weapon",2,28
"23415",286968,2024-04-11,"Weapon",2,12
"23416",281378,2024-04-11,"Weapon",1,10
"23417",297191,2024-04-11,"Weapon",1,5
"23418",289192,2024-04-11,"Weapon",3,43
