"","user_id","activity_date","product_group","dollar_purchase_value","purchase_number"
"3720",295423,2024-03-01,"Gold",4.99,1
"3721",306150,2024-04-06,"Promotion",4.99,7
"3722",274469,2024-03-10,"Promotion",4.99,5
"3723",274469,2024-04-28,"Gold",9.99,28
"3724",277658,2024-04-20,"Remove Ads",4.99,2
"3725",281965,2024-04-07,"Remove Ads",4.99,1
"3726",275753,2024-03-30,"Promotion",9.99,16
"3727",278501,2024-03-30,"Gold",4.99,1
"3728",279199,2024-03-03,"Gold",9.99,20
"3729",296536,2024-03-02,"Gold",4.99,5
"3730",302824,2024-04-05,"Gold",4.99,3
"3731",283573,2024-04-22,"Promotion",4.99,1
"3732",294677,2024-04-12,"Promotion",4.99,1
"3733",296187,2024-03-10,"Promotion",9.99,4
"3734",299270,2024-04-09,"Promotion",9.99,20
"3735",294783,2024-03-19,"Promotion",9.99,7
"3736",286253,2024-03-25,"Promotion",4.99,2
"3737",276692,2024-04-20,"Promotion",4.99,2
"3738",275614,2024-04-24,"Gold",4.99,7
"3739",301600,2024-04-23,"Remove Ads",NA,6
"3740",278790,2024-04-14,"Promotion",4.99,1
"3741",275927,2024-03-26,"Promotion",4.99,8
"3742",292230,2024-03-23,"Promotion",4.99,11
"3743",295203,2024-04-02,"Remove Ads",4.99,11
"3744",302714,2024-03-03,"Gold",4.99,4
"3745",305028,2024-04-07,"Promotion",4.99,2
"3746",274099,2024-04-27,"Gold",9.99,2
"3747",282287,2024-04-30,"Promotion",4.99,2
"3748",284707,2024-03-09,"Gold",9.99,7
"3749",309395,2024-03-20,"Promotion",4.99,1
"3750",281818,2024-04-23,"Promotion",4.99,4
"3751",292039,2024-04-21,"Gold",9.99,3
"3752",304606,2024-03-23,"Gold",29.99,6
"3753",274596,2024-04-03,"Gold",4.99,1
"3754",272189,2024-04-02,"Promotion",4.99,6
"3755",298742,2024-04-03,"Promotion",9.99,6
"3756",291430,2024-04-23,"Promotion",4.99,1
"3757",274827,2024-03-17,"Promotion",4.99,4
"3758",274827,2024-03-18,"Promotion",4.99,5
"3759",276293,2024-04-20,"Remove Ads",4.99,31
"3760",279443,2024-04-28,"Promotion",4.99,10
"3761",275753,2024-03-15,"Promotion",9.99,9
"3762",275753,2024-04-03,"Promotion",4.99,17
"3763",279199,2024-03-01,"Gold",9.99,4
"3764",279199,2024-03-23,"Gold",9.99,62
"3765",299554,2024-04-03,"Gold",4.99,3
"3766",282355,2024-04-21,"Promotion",4.99,1
"3767",304051,2024-03-05,"Gold",4.99,4
"3768",282798,2024-03-30,"Gold",4.99,19
"3769",282798,2024-04-09,"Gold",4.99,29
"3770",282798,2024-04-21,"Gold",4.99,152
"3771",288827,2024-03-19,"Gold",4.99,3
"3772",308247,2024-03-01,"Gold",9.99,2
"3773",278937,2024-04-18,"Gold",4.99,4
"3774",276006,2024-04-21,"Remove Ads",4.99,1
"3775",274143,2024-03-05,"Promotion",4.99,2
"3776",284792,2024-04-15,"Gold",4.99,3
"3777",286099,2024-03-24,"Promotion",4.99,3
"3778",283220,2024-03-29,"Gold",4.99,11
"3779",294333,2024-04-05,"Gold",4.99,2
"3780",297133,2024-03-10,"Promotion",4.99,1
"3781",300489,2024-04-03,"Gold",9.99,2
"3782",274107,2024-04-19,"Gold",4.99,2
"3783",297195,2024-03-31,"Gold",4.99,1
"3784",292919,2024-04-13,"Gold",4.99,4
"3785",292230,2024-04-20,"Promotion",4.99,35
"3786",277875,2024-03-18,"Gold",4.99,4
"3787",284622,2024-04-17,"Promotion",4.99,21
"3788",284707,2024-03-21,"Gold",9.99,18
"3789",286297,2024-03-04,"Promotion",4.99,1
"3790",287315,2024-04-15,"Promotion",4.99,6
"3791",299830,2024-03-30,"Promotion",9.99,2
"3792",308829,2024-03-16,"Gold",4.99,4
"3793",275976,2024-03-11,"Promotion",4.99,3
"3794",276293,2024-03-30,"Gold",4.99,10
"3795",306369,2024-03-21,"Gold",4.99,4
"3796",284843,2024-04-18,"Gold",NA,2
"3797",308519,2024-03-02,"Promotion",9.99,1
"3798",305226,2024-03-13,"Promotion",4.99,3
"3799",299427,2024-04-01,"Remove Ads",4.99,22
"3800",280694,2024-03-31,"Promotion",4.99,2
"3801",291471,2024-03-20,"Remove Ads",NA,5
"3802",281203,2024-04-19,"Gold",4.99,2
"3803",275753,2024-03-24,"Promotion",9.99,13
"3804",279199,2024-03-29,"Gold",9.99,81
"3805",279328,2024-04-09,"Gold",9.99,11
"3806",300183,2024-03-03,"Gold",4.99,4
"3807",280294,2024-04-03,"Remove Ads",4.99,1
"3808",288492,2024-03-02,"Gold",4.99,3
"3809",289115,2024-03-02,"Promotion",4.99,2
"3810",275773,2024-03-07,"Gold",4.99,1
"3811",296536,2024-03-12,"Remove Ads",4.99,8
"3812",309187,2024-04-17,"Remove Ads",4.99,6
"3813",282124,2024-03-19,"Promotion",4.99,3
"3814",291111,2024-04-19,"Promotion",4.99,1
"3815",282798,2024-04-10,"Gold",4.99,52
"3816",304932,2024-03-22,"Promotion",4.99,1
"3817",306197,2024-04-07,"Gold",4.99,6
"3818",284665,2024-04-09,"Promotion",4.99,6
"3819",298912,2024-03-03,"Gold",9.99,2
"3820",280804,2024-03-28,"Remove Ads",4.99,10
"3821",290239,2024-03-26,"Promotion",4.99,2
"3822",286099,2024-03-17,"Remove Ads",4.99,1
"3823",302598,2024-04-29,"Gold",4.99,9
"3824",298269,2024-03-28,"Promotion",4.99,1
"3825",285656,2024-03-09,"Promotion",4.99,2
"3826",290698,2024-04-07,"Promotion",6.99,19
"3827",291518,2024-03-02,"Gold",4.99,1
"3828",292230,2024-04-27,"Promotion",4.99,45
"3829",287596,2024-03-25,"Remove Ads",4.99,8
"3830",284622,2024-04-20,"Promotion",4.99,29
"3831",295203,2024-03-24,"Gold",4.99,7
"3832",273939,2024-04-21,"Promotion",4.99,3
"3833",298847,2024-04-15,"Promotion",4.99,11
"3834",306268,2024-04-06,"Promotion",4.99,2
"3835",273898,2024-03-19,"Promotion",4.99,3
"3836",276551,2024-04-16,"Promotion",4.99,2
"3837",284330,2024-03-14,"Gold",4.99,1
"3838",284035,2024-04-23,"Gold",4.99,3
"3839",287249,2024-03-21,"Gold",29.99,6
"3840",308572,2024-03-29,"Promotion",4.99,3
"3841",301120,2024-04-10,"Promotion",4.99,1
"3842",304552,2024-04-10,"Promotion",4.99,6
"3843",273710,2024-04-02,"Promotion",4.99,8
"3844",273710,2024-04-02,"Promotion",4.99,9
"3845",279199,2024-03-29,"Gold",9.99,88
"3846",302625,2024-04-15,"Remove Ads",4.99,1
"3847",278922,2024-04-16,"Remove Ads",NA,3
"3848",279328,2024-04-08,"Promotion",9.99,7
"3849",284891,2024-04-02,"Gold",4.99,14
"3850",299302,2024-04-01,"Promotion",9.99,2
"3851",295235,2024-03-16,"Gold",4.99,11
"3852",296536,2024-03-02,"Gold",4.99,1
"3853",276546,2024-03-14,"Promotion",4.99,3
"3854",280588,2024-04-06,"Promotion",4.99,2
"3855",295509,2024-04-11,"Gold",19.99,6
"3856",307382,2024-03-19,"Promotion",9.99,4
"3857",282396,2024-03-05,"Gold",4.99,1
"3858",308949,2024-04-24,"Remove Ads",4.99,2
"3859",292349,2024-04-08,"Gold",4.99,1
"3860",300924,2024-04-13,"Promotion",9.99,9
"3861",306335,2024-04-03,"Promotion",4.99,6
"3862",308845,2024-03-10,"Gold",9.99,6
"3863",309213,2024-04-08,"Promotion",9.99,6
"3864",307623,2024-04-07,"Remove Ads",4.99,13
"3865",299270,2024-04-05,"Gold",4.99,14
"3866",294783,2024-04-04,"Remove Ads",4.99,12
"3867",274834,2024-04-29,"Remove Ads",4.99,12
"3868",302270,2024-04-09,"Gold",4.99,1
"3869",305509,2024-04-03,"Promotion",4.99,2
"3870",292307,2024-04-21,"Promotion",4.99,1
"3871",303477,2024-03-29,"Promotion",9.99,2
"3872",287596,2024-03-05,"Gold",4.99,1
"3873",287596,2024-03-07,"Promotion",4.99,3
"3874",284654,2024-03-11,"Gold",4.99,1
"3875",292230,2024-04-14,"Gold",9.99,27
"3876",305028,2024-04-07,"Promotion",4.99,3
"3877",275379,2024-03-30,"Remove Ads",4.99,7
"3878",284622,2024-04-04,"Promotion",4.99,1
"3879",284622,2024-04-08,"Gold",4.99,12
"3880",278060,2024-03-08,"Remove Ads",4.99,2
"3881",301805,2024-03-13,"Gold",4.99,1
"3882",293480,2024-03-13,"Promotion",4.99,2
"3883",305048,2024-04-09,"Promotion",4.99,18
"3884",281491,2024-03-16,"Gold",4.99,1
"3885",279309,2024-04-21,"Promotion",4.99,1
"3886",304987,2024-03-17,"Promotion",9.99,8
"3887",282824,2024-05-01,"Promotion",4.99,4
"3888",277991,2024-04-26,"Promotion",4.99,4
"3889",301365,2024-04-06,"Remove Ads",4.99,2
"3890",283372,2024-03-01,"Gold",4.99,1
"3891",301356,2024-05-01,"Remove Ads",4.99,21
"3892",291384,2024-03-23,"Promotion",4.99,1
"3893",308022,2024-04-09,"Gold",9.99,3
"3894",276293,2024-04-01,"Remove Ads",4.99,14
"3895",308519,2024-03-29,"Promotion",9.99,6
"3896",280694,2024-03-31,"Gold",4.99,4
"3897",299427,2024-03-22,"Promotion",9.99,19
"3898",304152,2024-04-16,"Gold",4.99,4
"3899",290627,2024-03-07,"Gold",9.99,1
"3900",300183,2024-04-04,"Remove Ads",4.99,15
"3901",304051,2024-03-13,"Remove Ads",4.99,6
"3902",281035,2024-03-02,"Promotion",4.99,2
"3903",279253,2024-04-19,"Promotion",4.99,1
"3904",273379,2024-04-09,"Promotion",4.99,2
"3905",306197,2024-04-03,"Promotion",4.99,1
"3906",283260,2024-03-03,"Promotion",4.99,1
"3907",296251,2024-03-13,"Remove Ads",NA,1
"3908",279846,2024-04-24,"Promotion",9.99,3
"3909",299270,2024-04-24,"Promotion",4.99,35
"3910",279558,2024-03-24,"Remove Ads",4.99,3
"3911",284519,2024-03-01,"Gold",4.99,2
"3912",308350,2024-03-03,"Gold",4.99,2
"3913",304992,2024-04-13,"Remove Ads",4.99,1
"3914",305746,2024-03-10,"Gold",4.99,2
"3915",308650,2024-04-02,"Promotion",4.99,5
"3916",286978,2024-03-23,"Promotion",4.99,1
"3917",303571,2024-04-05,"Gold",4.99,2
"3918",283603,2024-04-25,"Promotion",4.99,4
"3919",303477,2024-04-13,"Promotion",9.99,7
"3920",295203,2024-04-08,"Gold",4.99,20
"3921",278091,2024-03-13,"Promotion",4.99,8
"3922",308851,2024-03-02,"Gold",4.99,2
"3923",277453,2024-04-20,"Gold",4.99,6
"3924",309395,2024-03-26,"Gold",4.99,5
"3925",272628,2024-03-10,"Promotion",4.99,1
"3926",281207,2024-03-08,"Promotion",4.99,1
"3927",294997,2024-03-08,"Gold",4.99,6
"3928",300740,2024-03-17,"Promotion",4.99,1
"3929",304987,2024-03-17,"Promotion",4.99,5
"3930",296177,2024-04-25,"Promotion",4.99,18
"3931",279550,2024-03-26,"Promotion",4.99,1
"3932",292726,2024-03-27,"Gold",4.99,2
"3933",277396,2024-03-04,"Promotion",4.99,5
"3934",272189,2024-03-21,"Gold",4.99,3
"3935",299298,2024-04-05,"Gold",9.99,2
"3936",299298,2024-04-08,"Promotion",4.99,3
"3937",297359,2024-04-06,"Remove Ads",4.99,5
"3938",284659,2024-03-15,"Promotion",4.99,5
"3939",302415,2024-04-02,"Remove Ads",NA,4
"3940",293903,2024-03-17,"Promotion",4.99,3
"3941",289867,2024-04-25,"Promotion",4.99,1
"3942",276409,2024-04-21,"Promotion",4.99,3
"3943",276076,2024-04-24,"Gold",4.99,2
"3944",292546,2024-04-23,"Promotion",4.99,2
"3945",304190,2024-03-31,"Promotion",4.99,8
"3946",279199,2024-03-08,"Gold",9.99,26
"3947",307409,2024-05-01,"Remove Ads",4.99,3
"3948",301704,2024-04-30,"Promotion",4.99,7
"3949",294167,2024-03-24,"Promotion",4.99,6
"3950",275773,2024-03-14,"Promotion",4.99,15
"3951",282798,2024-04-12,"Gold",4.99,105
"3952",283279,2024-03-31,"Promotion",4.99,1
"3953",299270,2024-03-16,"Promotion",4.99,5
"3954",299270,2024-04-21,"Gold",4.99,31
"3955",279846,2024-04-22,"Promotion",4.99,2
"3956",287608,2024-04-23,"Promotion",4.99,5
"3957",282387,2024-03-03,"Gold",9.99,8
"3958",280804,2024-04-18,"Remove Ads",4.99,18
"3959",294718,2024-04-19,"Promotion",4.99,3
"3960",283220,2024-04-07,"Promotion",4.99,21
"3961",299445,2024-03-15,"Gold",4.99,1
"3962",284654,2024-03-23,"Gold",4.99,3
"3963",293310,2024-03-31,"Gold",4.99,1
"3964",303823,2024-03-19,"Gold",4.99,4
"3965",300740,2024-03-19,"Promotion",4.99,2
"3966",280603,2024-03-22,"Gold",4.99,2
"3967",296177,2024-04-05,"Promotion",4.99,11
"3968",287708,2024-03-28,"Gold",4.99,4
"3969",286194,2024-04-22,"Gold",4.99,2
"3970",298742,2024-04-15,"Promotion",6.99,10
"3971",277525,2024-03-08,"Gold",4.99,1
"3972",277701,2024-03-26,"Gold",4.99,2
"3973",277701,2024-04-16,"Promotion",9.99,7
"3974",302039,2024-04-23,"Promotion",4.99,4
"3975",281460,2024-04-09,"Gold",4.99,10
"3976",304355,2024-03-02,"Gold",4.99,1
"3977",304264,2024-04-10,"Promotion",4.99,2
"3978",306369,2024-04-02,"Remove Ads",4.99,10
"3979",297165,2024-03-30,"Gold",4.99,2
"3980",298804,2024-04-18,"Promotion",9.99,1
"3981",306640,2024-03-14,"Promotion",4.99,4
"3982",285236,2024-03-06,"Gold",9.99,4
"3983",299568,2024-03-31,"Promotion",4.99,1
"3984",299568,2024-03-31,"Gold",4.99,3
"3985",288371,2024-04-30,"Remove Ads",4.99,10
"3986",293429,2024-04-04,"Gold",4.99,3
"3987",299427,2024-03-25,"Remove Ads",4.99,20
"3988",279199,2024-03-09,"Gold",9.99,30
"3989",279199,2024-03-10,"Gold",9.99,36
"3990",279199,2024-04-14,"Gold",9.99,119
"3991",304865,2024-03-02,"Gold",4.99,4
"3992",301704,2024-04-25,"Promotion",4.99,5
"3993",299398,2024-04-19,"Promotion",4.99,1
"3994",276285,2024-03-04,"Promotion",4.99,1
"3995",300924,2024-03-29,"Promotion",9.99,3
"3996",308845,2024-03-18,"Promotion",4.99,7
"3997",296840,2024-03-02,"Gold",4.99,2
"3998",282798,2024-04-11,"Gold",4.99,81
"3999",282798,2024-04-11,"Gold",4.99,96
"4000",308551,2024-03-02,"Gold",4.99,2
"4001",307623,2024-04-26,"Remove Ads",4.99,15
"4002",298574,2024-03-28,"Gold",9.99,3
"4003",294102,2024-04-24,"Gold",4.99,7
"4004",298104,2024-03-23,"Gold",4.99,5
"4005",301525,2024-04-03,"Remove Ads",4.99,1
"4006",287475,2024-04-02,"Promotion",4.99,2
"4007",292188,2024-04-16,"Remove Ads",4.99,4
"4008",280444,2024-04-23,"Promotion",4.99,3
"4009",299207,2024-03-11,"Promotion",4.99,6
"4010",287596,2024-03-25,"Promotion",9.99,9
"4011",292573,2024-03-02,"Promotion",4.99,2
"4012",284622,2024-04-11,"Gold",4.99,14
"4013",303150,2024-05-01,"Remove Ads",4.99,17
"4014",283454,2024-03-23,"Gold",9.99,2
"4015",292915,2024-03-18,"Gold",4.99,5
"4016",273898,2024-03-11,"Promotion",4.99,2
"4017",281818,2024-04-16,"Promotion",4.99,3
"4018",284707,2024-03-16,"Gold",9.99,13
"4019",284707,2024-04-05,"Gold",9.99,26
"4020",290787,2024-04-20,"Gold",4.99,1
"4021",300740,2024-03-25,"Gold",4.99,4
"4022",277585,2024-03-04,"Promotion",4.99,1
"4023",297911,2024-03-01,"Gold",9.99,3
"4024",303273,2024-03-30,"Gold",4.99,2
"4025",294268,2024-03-09,"Promotion",4.99,2
"4026",304386,2024-04-19,"Gold",4.99,3
"4027",276293,2024-04-08,"Gold",4.99,21
"4028",279443,2024-03-28,"Promotion",4.99,4
"4029",299496,2024-03-25,"Promotion",4.99,1
"4030",285979,2024-04-20,"Gold",4.99,4
"4031",299527,2024-03-10,"Gold",4.99,8
"4032",299527,2024-03-12,"Gold",4.99,16
"4033",299527,2024-03-20,"Gold",4.99,21
"4034",274469,2024-04-10,"Gold",9.99,22
"4035",281203,2024-04-25,"Promotion",4.99,9
"4036",304865,2024-03-19,"Remove Ads",4.99,14
"4037",279199,2024-03-29,"Gold",9.99,83
"4038",288509,2024-04-14,"Gold",4.99,2
"4039",300663,2024-03-29,"Gold",4.99,2
"4040",299302,2024-04-01,"Promotion",4.99,4
"4041",302415,2024-04-16,"Remove Ads",4.99,6
"4042",306150,2024-04-04,"Promotion",4.99,6
"4043",302610,2024-03-12,"Promotion",4.99,1
"4044",302710,2024-03-17,"Gold",4.99,1
"4045",288847,2024-03-10,"Remove Ads",4.99,1
"4046",304190,2024-03-24,"Remove Ads",4.99,4
"4047",304190,2024-03-29,"Promotion",9.99,5
"4048",274766,2024-03-23,"Promotion",4.99,3
"4049",304051,2024-03-22,"Remove Ads",4.99,7
"4050",304932,2024-03-22,"Gold",4.99,3
"4051",305031,2024-04-04,"Promotion",4.99,3
"4052",284049,2024-04-11,"Gold",4.99,1
"4053",276059,2024-03-27,"Promotion",4.99,1
"4054",280523,2024-04-28,"Promotion",4.99,3
"4055",283220,2024-04-11,"Gold",4.99,25
"4056",292230,2024-04-24,"Promotion",9.99,41
"4057",287596,2024-04-15,"Remove Ads",4.99,15
"4058",277875,2024-03-17,"Promotion",4.99,2
"4059",284622,2024-04-05,"Gold",4.99,6
"4060",294459,2024-04-12,"Gold",4.99,3
"4061",272297,2024-03-15,"Gold",4.99,2
"4062",305048,2024-04-09,"Promotion",6.99,17
"4063",284330,2024-03-21,"Gold",4.99,4
"4064",276042,2024-03-28,"Promotion",4.99,2
"4065",288307,2024-03-31,"Gold",4.99,3
"4066",277263,2024-04-09,"Remove Ads",4.99,4
"4067",289479,2024-04-30,"Promotion",4.99,4
"4068",308462,2024-03-26,"Promotion",4.99,1
"4069",283372,2024-03-06,"Promotion",4.99,4
"4070",300029,2024-03-18,"Gold",4.99,4
"4071",292041,2024-03-12,"Gold",9.99,1
"4072",272189,2024-04-16,"Promotion",9.99,11
"4073",290705,2024-03-14,"Promotion",4.99,1
"4074",299427,2024-03-11,"Gold",4.99,6
"4075",294171,2024-04-09,"Remove Ads",4.99,2
"4076",299527,2024-03-12,"Promotion",4.99,15
"4077",304865,2024-04-03,"Promotion",4.99,18
"4078",279199,2024-04-21,"Gold",9.99,125
"4079",302906,2024-03-17,"Remove Ads",4.99,4
"4080",307559,2024-04-11,"Gold",9.99,9
"4081",294509,2024-03-08,"Promotion",4.99,2
"4082",305348,2024-04-21,"Promotion",4.99,8
"4083",293493,2024-03-31,"Promotion",4.99,1
"4084",295235,2024-03-16,"Promotion",4.99,7
"4085",308247,2024-03-25,"Gold",4.99,7
"4086",282798,2024-04-13,"Gold",4.99,118
"4087",282798,2024-04-21,"Gold",4.99,149
"4088",279558,2024-04-21,"Remove Ads",4.99,8
"4089",285671,2024-04-17,"Promotion",4.99,7
"4090",304932,2024-03-22,"Gold",4.99,2
"4091",298912,2024-03-01,"Gold",4.99,1
"4092",304091,2024-04-01,"Promotion",4.99,3
"4093",297847,2024-03-29,"Gold",4.99,5
"4094",297847,2024-04-12,"Promotion",4.99,11
"4095",298284,2024-04-04,"Gold",4.99,9
"4096",275614,2024-04-29,"Gold",4.99,15
"4097",281259,2024-04-03,"Gold",4.99,3
"4098",288359,2024-04-03,"Promotion",4.99,1
"4099",299207,2024-03-01,"Gold",4.99,3
"4100",307828,2024-03-20,"Promotion",4.99,1
"4101",278790,2024-04-19,"Gold",4.99,2
"4102",290861,2024-04-09,"Gold",4.99,3
"4103",286978,2024-04-05,"Gold",4.99,4
"4104",282351,2024-03-23,"Gold",4.99,1
"4105",284707,2024-03-08,"Gold",9.99,5
"4106",281818,2024-04-09,"Promotion",4.99,2
"4107",308425,2024-04-23,"Gold",4.99,4
"4108",293985,2024-03-18,"Gold",4.99,1
"4109",305048,2024-04-01,"Promotion",9.99,10
"4110",303594,2024-04-04,"Gold",4.99,1
"4111",284035,2024-04-11,"Promotion",4.99,1
"4112",277991,2024-04-25,"Promotion",4.99,3
"4113",287249,2024-04-27,"Remove Ads",4.99,13
"4114",299625,2024-03-09,"Gold",4.99,7
"4115",296119,2024-03-22,"Remove Ads",4.99,3
"4116",307903,2024-03-19,"Gold",4.99,5
"4117",294054,2024-04-11,"Promotion",4.99,1
"4118",287361,2024-04-08,"Remove Ads",4.99,4
"4119",308152,2024-03-10,"Promotion",4.99,3
"4120",289867,2024-04-26,"Gold",4.99,15
"4121",299527,2024-03-03,"Gold",4.99,4
"4122",309232,2024-04-02,"Gold",4.99,3
"4123",279199,2024-04-21,"Gold",9.99,126
"4124",304086,2024-04-09,"Promotion",4.99,1
"4125",278610,2024-03-24,"Promotion",4.99,1
"4126",302027,2024-04-25,"Promotion",4.99,1
"4127",308673,2024-03-21,"Promotion",4.99,1
"4128",304051,2024-04-22,"Remove Ads",4.99,11
"4129",306335,2024-03-28,"Gold",4.99,2
"4130",282798,2024-04-12,"Gold",4.99,108
"4131",299270,2024-04-06,"Gold",4.99,17
"4132",304831,2024-03-12,"Gold",4.99,3
"4133",286253,2024-04-05,"Remove Ads",4.99,10
"4134",305747,2024-04-29,"Promotion",4.99,2
"4135",284519,2024-03-01,"Gold",4.99,3
"4136",274513,2024-03-02,"Gold",9.99,2
"4137",283220,2024-04-13,"Gold",4.99,27
"4138",308202,2024-04-10,"Promotion",4.99,4
"4139",274789,2024-03-24,"Promotion",4.99,1
"4140",275927,2024-03-20,"Gold",4.99,3
"4141",299815,2024-03-27,"Promotion",4.99,2
"4142",283292,2024-03-07,"Promotion",4.99,3
"4143",292230,2024-03-22,"Gold",4.99,7
"4144",294824,2024-03-08,"Promotion",4.99,1
"4145",286241,2024-03-10,"Promotion",4.99,1
"4146",278060,2024-05-01,"Remove Ads",4.99,5
"4147",276227,2024-03-26,"Gold",4.99,2
"4148",305048,2024-04-06,"Promotion",9.99,13
"4149",272164,2024-04-28,"Gold",29.99,3
"4150",284707,2024-03-28,"Gold",9.99,22
"4151",298485,2024-04-12,"Promotion",4.99,3
"4152",304987,2024-03-01,"Promotion",4.99,1
"4153",279111,2024-04-19,"Promotion",4.99,2
"4154",273578,2024-03-04,"Gold",4.99,1
"4155",287249,2024-03-21,"Gold",4.99,4
"4156",299625,2024-03-25,"Promotion",9.99,23
"4157",277396,2024-03-08,"Promotion",4.99,8
"4158",306713,2024-03-07,"Remove Ads",4.99,1
"4159",287037,2024-03-03,"Gold",9.99,5
"4160",297359,2024-03-16,"Remove Ads",4.99,2
"4161",297165,2024-03-29,"Gold",4.99,1
"4162",299527,2024-03-01,"Remove Ads",4.99,1
"4163",276409,2024-04-23,"Remove Ads",4.99,4
"4164",276409,2024-04-25,"Gold",4.99,6
"4165",299427,2024-03-14,"Gold",4.99,11
"4166",301704,2024-04-29,"Promotion",4.99,6
"4167",308673,2024-03-21,"Gold",4.99,4
"4168",307091,2024-04-26,"Promotion",4.99,4
"4169",284665,2024-04-16,"Promotion",4.99,8
"4170",308551,2024-03-04,"Gold",4.99,9
"4171",282798,2024-04-09,"Gold",4.99,39
"4172",282798,2024-04-09,"Gold",4.99,42
"4173",282798,2024-04-10,"Gold",4.99,44
"4174",282798,2024-04-12,"Gold",4.99,102
"4175",309213,2024-04-05,"Promotion",4.99,3
"4176",309213,2024-04-15,"Promotion",4.99,16
"4177",296251,2024-04-10,"Remove Ads",NA,8
"4178",278937,2024-03-21,"Gold",4.99,1
"4179",274062,2024-03-28,"Promotion",9.99,7
"4180",291890,2024-04-23,"Promotion",4.99,9
"4181",277425,2024-04-11,"Promotion",4.99,1
"4182",287139,2024-04-20,"Remove Ads",4.99,2
"4183",301525,2024-04-10,"Remove Ads",4.99,8
"4184",301132,2024-03-07,"Gold",4.99,4
"4185",290698,2024-04-01,"Gold",9.99,6
"4186",303477,2024-03-28,"Gold",19.99,1
"4187",292230,2024-04-09,"Gold",9.99,23
"4188",299147,2024-03-18,"Promotion",4.99,1
"4189",302558,2024-03-09,"Gold",4.99,1
"4190",301805,2024-03-23,"Gold",4.99,8
"4191",277453,2024-04-20,"Gold",4.99,7
"4192",287249,2024-03-30,"Remove Ads",4.99,9
"4193",285810,2024-04-06,"Gold",4.99,2
"4194",275278,2024-04-03,"Promotion",4.99,1
"4195",298922,2024-04-18,"Gold",4.99,2
"4196",301356,2024-04-05,"Promotion",4.99,8
"4197",272776,2024-04-28,"Promotion",4.99,6
"4198",277525,2024-03-17,"Gold",4.99,5
"4199",285634,2024-04-08,"Gold",9.99,3
"4200",276293,2024-04-13,"Gold",4.99,27
"4201",284659,2024-04-14,"Gold",4.99,10
"4202",290933,2024-04-25,"Remove Ads",4.99,2
"4203",279745,2024-03-23,"Promotion",4.99,3
"4204",299302,2024-04-01,"Gold",4.99,3
"4205",295423,2024-03-31,"Remove Ads",4.99,5
"4206",297165,2024-03-30,"Gold",4.99,3
"4207",279374,2024-04-03,"Promotion",9.99,3
"4208",299527,2024-03-14,"Gold",4.99,18
"4209",275753,2024-03-12,"Gold",4.99,8
"4210",279199,2024-03-24,"Gold",9.99,74
"4211",299554,2024-04-06,"Promotion",4.99,5
"4212",300183,2024-03-26,"Promotion",4.99,13
"4213",306311,2024-04-03,"Gold",4.99,4
"4214",273299,2024-03-18,"Gold",4.99,2
"4215",277661,2024-04-11,"Promotion",4.99,4
"4216",307992,2024-04-11,"Gold",4.99,1
"4217",304196,2024-04-14,"Gold",4.99,2
"4218",274766,2024-03-22,"Remove Ads",4.99,2
"4219",294197,2024-04-17,"Remove Ads",4.99,5
"4220",274690,2024-04-01,"Promotion",9.99,2
"4221",304932,2024-03-26,"Promotion",4.99,5
"4222",304831,2024-03-11,"Promotion",4.99,2
